Time(s),SetTemp(K),Temp(K),HeatPower,P,I,D
0.000000,+380.000,+380.273,+091.4,+0068.5,+0043.5,+100.0
1.090039,+380.000,+380.288,+092.0,+0068.5,+0043.5,+100.0
2.202043,+380.000,+380.302,+091.4,+0068.5,+0043.5,+100.0
3.269052,+380.000,+380.353,+090.7,+0068.5,+0043.5,+100.0
4.412309,+380.000,+380.391,+090.6,+0068.5,+0043.5,+100.0
5.522319,+380.000,+380.404,+090.4,+0068.5,+0043.5,+100.0
6.599339,+380.000,+380.423,+090.4,+0068.5,+0043.5,+100.0
7.694942,+380.000,+380.432,+090.1,+0068.5,+0043.5,+100.0
8.789953,+380.000,+380.447,+090.0,+0068.5,+0043.5,+100.0
9.900714,+380.000,+380.446,+090.1,+0068.5,+0043.5,+100.0
10.970061,+380.000,+380.426,+090.8,+0068.5,+0043.5,+100.0
12.048067,+380.000,+380.397,+091.1,+0068.5,+0043.5,+100.0
13.140392,+380.000,+380.391,+091.0,+0068.5,+0043.5,+100.0
14.223868,+380.000,+380.385,+091.0,+0068.5,+0043.5,+100.0
15.334200,+380.000,+380.399,+090.5,+0068.5,+0043.5,+100.0
16.489547,+380.000,+380.415,+090.0,+0068.5,+0043.5,+100.0
17.592525,+380.000,+380.432,+089.7,+0068.5,+0043.5,+100.0
18.679433,+380.000,+380.431,+089.9,+0068.5,+0043.5,+100.0
19.782655,+380.000,+380.436,+089.3,+0068.5,+0043.5,+100.0
20.852756,+380.000,+380.450,+089.1,+0068.5,+0043.5,+100.0
21.912855,+380.000,+380.458,+088.7,+0068.5,+0043.5,+100.0
22.992776,+380.000,+380.481,+088.1,+0068.5,+0043.5,+100.0
24.073212,+380.000,+380.490,+087.9,+0068.5,+0043.5,+100.0
25.153498,+380.000,+380.494,+087.8,+0068.5,+0043.5,+100.0
26.223585,+380.000,+380.485,+088.0,+0068.5,+0043.5,+100.0
27.323109,+380.000,+380.448,+088.5,+0068.5,+0043.5,+100.0
28.443623,+380.000,+380.435,+000.0,+0068.5,+0043.5,+100.0
29.514261,+380.000,+380.369,+000.0,+0068.5,+0043.5,+100.0
30.594268,+380.000,+380.163,+000.5,+0068.5,+0043.5,+100.0
31.673940,+380.000,+379.696,+007.6,+0068.5,+0043.5,+100.0
32.754493,+380.000,+379.050,+015.9,+0068.5,+0043.5,+100.0
33.824936,+380.000,+378.285,+025.5,+0068.5,+0043.5,+100.0
34.924768,+380.000,+377.410,+036.2,+0068.5,+0043.5,+100.0
36.024722,+380.000,+376.462,+047.3,+0068.5,+0043.5,+100.0
37.105859,+380.000,+375.569,+058.7,+0068.5,+0043.5,+100.0
38.185238,+380.000,+374.609,+068.3,+0068.5,+0043.5,+100.0
39.255726,+380.000,+373.728,+077.6,+0068.5,+0043.5,+100.0
40.366683,+380.000,+372.951,+085.7,+0068.5,+0043.5,+100.0
41.476396,+380.000,+372.309,+091.9,+0068.5,+0043.5,+100.0
42.556602,+380.000,+371.833,+096.1,+0068.5,+0043.5,+100.0
43.646483,+380.000,+371.544,+098.0,+0068.5,+0043.5,+100.0
44.726799,+380.000,+371.427,+098.1,+0068.5,+0043.5,+100.0
45.846983,+380.000,+371.481,+096.4,+0068.5,+0043.5,+100.0
46.907453,+380.000,+371.644,+093.3,+0068.5,+0043.5,+100.0
47.980993,+380.000,+371.925,+089.9,+0068.5,+0043.5,+100.0
49.057977,+380.000,+372.222,+086.6,+0068.5,+0043.5,+100.0
50.127610,+380.000,+372.558,+082.4,+0068.5,+0043.5,+100.0
51.207885,+380.000,+372.849,+079.1,+0068.5,+0043.5,+100.0
52.298762,+380.000,+373.155,+076.3,+0068.5,+0043.5,+100.0
53.428958,+380.000,+373.372,+074.2,+0068.5,+0043.5,+100.0
54.528915,+380.000,+373.519,+073.1,+0068.5,+0043.5,+100.0
55.659545,+380.000,+373.584,+073.0,+0068.5,+0043.5,+100.0
56.728790,+380.000,+373.577,+073.5,+0068.5,+0043.5,+100.0
57.809911,+380.000,+373.525,+074.5,+0068.5,+0043.5,+100.0
58.892550,+380.000,+373.432,+075.8,+0068.5,+0043.5,+100.0
59.959557,+380.000,+373.310,+077.2,+0068.5,+0043.5,+100.0
61.049608,+380.000,+373.197,+078.4,+0068.5,+0043.5,+100.0
62.120287,+380.000,+373.088,+079.6,+0068.5,+0043.5,+100.0
63.230300,+380.000,+372.991,+080.6,+0068.5,+0043.5,+100.0
64.365618,+380.000,+372.919,+081.2,+0068.5,+0043.5,+100.0
65.535545,+380.000,+372.871,+081.6,+0068.5,+0043.5,+100.0
66.621552,+380.000,+372.818,+082.3,+0068.5,+0043.5,+100.0
67.701717,+380.000,+372.799,+082.2,+0068.5,+0043.5,+100.0
68.782356,+380.000,+372.812,+081.8,+0068.5,+0043.5,+100.0
69.862175,+380.000,+372.858,+081.1,+0068.5,+0043.5,+100.0
70.943991,+380.000,+372.914,+080.5,+0068.5,+0043.5,+100.0
72.012887,+380.000,+372.951,+080.1,+0068.5,+0043.5,+100.0
73.072634,+380.000,+373.001,+079.5,+0068.5,+0043.5,+100.0
74.167316,+380.000,+373.040,+079.0,+0068.5,+0043.5,+100.0
75.262870,+380.000,+373.100,+078.3,+0068.5,+0043.5,+100.0
76.363420,+380.000,+373.146,+077.9,+0068.5,+0043.5,+100.0
77.485231,+380.000,+373.159,+078.2,+0068.5,+0043.5,+100.0
78.573851,+380.000,+373.144,+078.3,+0068.5,+0043.5,+100.0
79.643595,+380.000,+373.132,+078.5,+0068.5,+0043.5,+100.0
80.713578,+380.000,+373.135,+078.2,+0068.5,+0043.5,+100.0
81.773895,+380.000,+373.154,+078.0,+0068.5,+0043.5,+100.0
82.844621,+382.000,+373.161,+100.0,+0068.5,+0043.5,+100.0
83.905109,+382.000,+373.172,+100.0,+0068.5,+0043.5,+100.0
84.994868,+382.000,+373.257,+098.8,+0068.5,+0043.5,+100.0
86.055612,+382.000,+373.466,+095.5,+0068.5,+0043.5,+100.0
87.125209,+382.000,+373.778,+091.3,+0068.5,+0043.5,+100.0
88.215631,+382.000,+374.147,+086.8,+0068.5,+0043.5,+100.0
89.306247,+382.000,+374.534,+082.5,+0068.5,+0043.5,+100.0
90.426005,+382.000,+374.882,+078.8,+0068.5,+0043.5,+100.0
91.496025,+382.000,+375.167,+075.8,+0068.5,+0043.5,+100.0
92.566460,+382.000,+375.430,+073.4,+0068.5,+0043.5,+100.0
93.646281,+382.000,+375.593,+072.2,+0068.5,+0043.5,+100.0
94.726940,+382.000,+375.673,+071.8,+0068.5,+0043.5,+100.0
95.846596,+382.000,+375.692,+072.0,+0068.5,+0043.5,+100.0
96.906987,+380.000,+375.640,+100.0,+0068.5,+0043.5,+100.0
97.987757,+380.000,+375.558,+100.0,+0068.5,+0043.5,+100.0
99.067442,+380.000,+375.540,+100.0,+0068.5,+0043.5,+100.0
100.148023,+380.000,+375.628,+097.8,+0068.5,+0043.5,+100.0
101.207746,+380.000,+375.813,+091.3,+0068.5,+0043.5,+100.0
102.308419,+380.000,+376.138,+083.2,+0068.5,+0043.5,+100.0
103.448665,+380.000,+376.496,+074.9,+0068.5,+0043.5,+100.0
104.528688,+380.000,+376.800,+068.9,+0068.5,+0043.5,+100.0
105.659697,+380.000,+377.053,+064.1,+0068.5,+0043.5,+100.0
106.749070,+380.000,+377.187,+063.2,+0068.5,+0043.5,+100.0
