Time(s),SetTemp(K),Temp(K),HeatPower,P,I,D
0.000000,+320.000,+320.018,+065.1,+0065.7,+0038.5,+000.0
1.069332,+320.000,+320.014,+065.1,+0065.7,+0038.5,+000.0
2.138940,+320.000,+320.010,+065.1,+0065.7,+0038.5,+000.0
3.229645,+320.000,+320.011,+065.1,+0065.7,+0038.5,+000.0
4.340470,+320.000,+320.007,+065.3,+0065.7,+0038.5,+000.0
5.409834,+320.000,+319.995,+065.3,+0065.7,+0038.5,+000.0
6.479627,+320.000,+320.006,+065.0,+0065.7,+0038.5,+000.0
7.550527,+320.000,+320.018,+065.0,+0065.7,+0038.5,+000.0
8.630278,+320.000,+320.013,+065.0,+0065.7,+0038.5,+000.0
9.711725,+320.000,+320.032,+064.7,+0065.7,+0038.5,+000.0
10.800970,+320.000,+320.029,+064.9,+0065.7,+0038.5,+000.0
11.920980,+320.000,+320.026,+064.9,+0065.7,+0038.5,+000.0
13.004084,+320.000,+320.026,+064.9,+0065.7,+0038.5,+000.0
14.083716,+320.000,+320.017,+065.0,+0065.7,+0038.5,+000.0
15.141727,+320.000,+320.021,+064.8,+0065.7,+0038.5,+000.0
16.251991,+320.000,+320.026,+064.8,+0065.7,+0038.5,+000.0
17.372277,+320.000,+320.024,+064.8,+0065.7,+0038.5,+000.0
18.452148,+320.000,+320.020,+065.0,+0065.7,+0038.5,+000.0
19.532835,+320.000,+320.015,+000.0,+0065.7,+0038.5,+000.0
20.622719,+320.000,+320.007,+000.2,+0065.7,+0038.5,+000.0
21.744231,+320.000,+319.927,+001.6,+0065.7,+0038.5,+000.0
22.822938,+320.000,+319.765,+004.2,+0065.7,+0038.5,+000.0
23.903505,+320.000,+319.461,+008.3,+0065.7,+0038.5,+000.0
24.973699,+320.000,+319.050,+013.5,+0065.7,+0038.5,+000.0
26.044137,+320.000,+318.563,+019.2,+0065.7,+0038.5,+000.0
27.114486,+320.000,+318.080,+024.9,+0065.7,+0038.5,+000.0
28.194514,+320.000,+317.517,+031.1,+0065.7,+0038.5,+000.0
29.318309,+320.000,+316.965,+037.0,+0065.7,+0038.5,+000.0
30.414320,+320.000,+316.415,+043.5,+0065.7,+0038.5,+000.0
31.524748,+320.000,+315.879,+048.7,+0065.7,+0038.5,+000.0
32.614950,+320.000,+315.398,+053.5,+0065.7,+0038.5,+000.0
33.694959,+320.000,+314.955,+058.1,+0065.7,+0038.5,+000.0
34.755865,+320.000,+314.578,+061.7,+0065.7,+0038.5,+000.0
35.836863,+320.000,+314.296,+064.5,+0065.7,+0038.5,+000.0
36.915918,+320.000,+314.062,+066.4,+0065.7,+0038.5,+000.0
37.995691,+320.000,+313.904,+067.5,+0065.7,+0038.5,+000.0
39.086457,+320.000,+313.817,+068.0,+0065.7,+0038.5,+000.0
40.176903,+320.000,+313.800,+067.8,+0065.7,+0038.5,+000.0
41.306908,+320.000,+313.829,+067.3,+0065.7,+0038.5,+000.0
42.387296,+320.000,+313.898,+066.0,+0065.7,+0038.5,+000.0
43.448059,+320.000,+314.017,+064.6,+0065.7,+0038.5,+000.0
44.527223,+320.000,+314.133,+063.3,+0065.7,+0038.5,+000.0
