Time(s),SetTemp(K),Temp(K),HeatPower,P,I,D
0.000000,+420.000,+420.073,+080.4,+0097.4,+0049.0,+100.0
1.073484,+420.000,+420.068,+080.8,+0097.4,+0049.0,+100.0
2.153311,+420.000,+420.053,+080.8,+0097.4,+0049.0,+100.0
3.213609,+420.000,+420.052,+080.9,+0097.4,+0049.0,+100.0
4.294334,+420.000,+420.054,+080.6,+0097.4,+0049.0,+100.0
5.374934,+420.000,+420.060,+080.4,+0097.4,+0049.0,+100.0
6.454607,+420.000,+420.054,+080.7,+0097.4,+0049.0,+100.0
7.543898,+420.000,+420.057,+080.4,+0097.4,+0049.0,+100.0
8.621763,+420.000,+420.052,+080.4,+0097.4,+0049.0,+100.0
9.694710,+420.000,+420.072,+079.5,+0097.4,+0049.0,+100.0
10.815404,+420.000,+420.073,+080.2,+0097.4,+0049.0,+100.0
11.945387,+420.000,+420.052,+080.6,+0097.4,+0049.0,+100.0
13.015641,+420.000,+420.043,+080.6,+0097.4,+0049.0,+100.0
14.105958,+420.000,+420.040,+080.2,+0097.4,+0049.0,+100.0
15.186204,+420.000,+420.063,+079.6,+0097.4,+0049.0,+100.0
16.256783,+420.000,+420.075,+079.5,+0097.4,+0049.0,+100.0
17.326527,+420.000,+420.052,+000.0,+0097.4,+0049.0,+100.0
18.407346,+420.000,+420.039,+000.0,+0097.4,+0049.0,+100.0
19.476799,+420.000,+419.987,+001.3,+0097.4,+0049.0,+100.0
20.557317,+420.000,+419.785,+006.4,+0097.4,+0049.0,+100.0
21.628378,+420.000,+419.401,+014.4,+0097.4,+0049.0,+100.0
22.727456,+420.000,+418.854,+024.7,+0097.4,+0049.0,+100.0
23.867170,+420.000,+418.223,+035.7,+0097.4,+0049.0,+100.0
24.947328,+420.000,+417.500,+048.3,+0097.4,+0049.0,+100.0
26.018045,+420.000,+416.761,+060.1,+0097.4,+0049.0,+100.0
27.098395,+420.000,+416.084,+071.2,+0097.4,+0049.0,+100.0
28.198586,+420.000,+415.328,+082.4,+0097.4,+0049.0,+100.0
29.309081,+420.000,+414.799,+090.3,+0097.4,+0049.0,+100.0
30.379071,+420.000,+414.380,+094.7,+0097.4,+0049.0,+100.0
31.448802,+420.000,+414.143,+096.7,+0097.4,+0049.0,+100.0
32.530411,+420.000,+414.071,+096.1,+0097.4,+0049.0,+100.0
33.589392,+420.000,+414.145,+093.5,+0097.4,+0049.0,+100.0
34.679932,+420.000,+414.384,+087.9,+0097.4,+0049.0,+100.0
35.789837,+420.000,+414.719,+081.6,+0097.4,+0049.0,+100.0
36.910625,+420.000,+415.071,+075.9,+0097.4,+0049.0,+100.0
37.990348,+420.000,+415.408,+070.6,+0097.4,+0049.0,+100.0
39.105772,+420.000,+415.724,+066.1,+0097.4,+0049.0,+100.0
40.180749,+420.000,+415.959,+063.5,+0097.4,+0049.0,+100.0
41.271102,+420.000,+416.093,+062.5,+0097.4,+0049.0,+100.0
42.344104,+420.000,+416.132,+062.8,+0097.4,+0049.0,+100.0
43.401212,+420.000,+416.081,+064.7,+0097.4,+0049.0,+100.0
44.472705,+420.000,+415.963,+066.9,+0097.4,+0049.0,+100.0
45.542198,+420.000,+415.821,+069.4,+0097.4,+0049.0,+100.0
46.612092,+420.000,+415.649,+072.5,+0097.4,+0049.0,+100.0
47.693581,+420.000,+415.483,+075.1,+0097.4,+0049.0,+100.0
48.792745,+420.000,+415.295,+078.1,+0097.4,+0049.0,+100.0
49.902371,+420.000,+415.164,+079.8,+0097.4,+0049.0,+100.0
50.982666,+420.000,+415.081,+080.4,+0097.4,+0049.0,+100.0
52.053303,+420.000,+415.046,+080.5,+0097.4,+0049.0,+100.0
53.123425,+420.000,+415.070,+079.5,+0097.4,+0049.0,+100.0
54.206825,+420.000,+415.111,+078.9,+0097.4,+0049.0,+100.0
55.293288,+420.000,+415.166,+077.6,+0097.4,+0049.0,+100.0
56.373593,+420.000,+415.254,+076.2,+0097.4,+0049.0,+100.0
57.444438,+420.000,+415.337,+074.8,+0097.4,+0049.0,+100.0
58.514294,+420.000,+415.412,+073.8,+0097.4,+0049.0,+100.0
59.605062,+420.000,+415.474,+072.6,+0097.4,+0049.0,+100.0
60.685026,+420.000,+415.535,+072.0,+0097.4,+0049.0,+100.0
61.795052,+420.000,+415.564,+071.8,+0097.4,+0049.0,+100.0
62.934721,+420.000,+415.568,+072.0,+0097.4,+0049.0,+100.0
64.005265,+420.000,+415.559,+072.2,+0097.4,+0049.0,+100.0
65.087951,+420.000,+415.549,+072.3,+0097.4,+0049.0,+100.0
66.175975,+420.000,+415.518,+073.2,+0097.4,+0049.0,+100.0
67.246804,+420.000,+415.470,+074.1,+0097.4,+0049.0,+100.0
68.326833,+420.000,+415.404,+075.2,+0097.4,+0049.0,+100.0
69.460283,+420.000,+415.354,+075.8,+0097.4,+0049.0,+100.0
70.526735,+420.000,+415.325,+076.0,+0097.4,+0049.0,+100.0
71.606750,+420.000,+415.316,+076.1,+0097.4,+0049.0,+100.0
72.688003,+420.000,+415.307,+076.2,+0097.4,+0049.0,+100.0
73.807235,+420.000,+415.310,+075.8,+0097.4,+0049.0,+100.0
74.947838,+420.000,+415.328,+075.9,+0097.4,+0049.0,+100.0
76.017781,+422.000,+415.330,+100.0,+0097.4,+0049.0,+100.0
77.097409,+422.000,+415.367,+100.0,+0097.4,+0049.0,+100.0
78.188258,+422.000,+415.478,+100.0,+0097.4,+0049.0,+100.0
79.325051,+422.000,+415.724,+098.8,+0097.4,+0049.0,+100.0
80.419994,+422.000,+416.079,+092.0,+0097.4,+0049.0,+100.0
81.514932,+422.000,+416.511,+084.3,+0097.4,+0049.0,+100.0
82.599453,+422.000,+416.939,+077.2,+0097.4,+0049.0,+100.0
83.679460,+422.000,+417.387,+070.6,+0097.4,+0049.0,+100.0
84.779668,+422.000,+417.762,+064.9,+0097.4,+0049.0,+100.0
85.899616,+422.000,+418.011,+062.8,+0097.4,+0049.0,+100.0
86.979352,+422.000,+418.150,+061.5,+0097.4,+0049.0,+100.0
88.079923,+422.000,+418.192,+061.8,+0097.4,+0049.0,+100.0
89.215299,+420.000,+418.115,+047.8,+0097.4,+0049.0,+100.0
90.300320,+420.000,+417.986,+051.6,+0097.4,+0049.0,+100.0
91.382857,+420.000,+417.774,+058.0,+0097.4,+0049.0,+100.0
92.461949,+420.000,+417.495,+065.8,+0097.4,+0049.0,+100.0
93.531435,+420.000,+417.148,+075.0,+0097.4,+0049.0,+100.0
94.611535,+420.000,+416.823,+083.4,+0097.4,+0049.0,+100.0
95.692060,+420.000,+416.505,+090.0,+0097.4,+0049.0,+100.0
96.822271,+420.000,+416.264,+093.4,+0097.4,+0049.0,+100.0
97.951811,+420.000,+416.164,+093.9,+0097.4,+0049.0,+100.0
99.073086,+420.000,+416.213,+090.4,+0097.4,+0049.0,+100.0
100.132494,+420.000,+416.400,+083.9,+0097.4,+0049.0,+100.0
101.212343,+420.000,+416.635,+077.0,+0097.4,+0049.0,+100.0
102.293746,+420.000,+416.915,+070.7,+0097.4,+0049.0,+100.0
103.374207,+420.000,+417.168,+065.4,+0097.4,+0049.0,+100.0
104.453251,+420.000,+417.340,+062.7,+0097.4,+0049.0,+100.0
105.534308,+420.000,+417.444,+061.2,+0097.4,+0049.0,+100.0
106.623391,+420.000,+417.434,+063.2,+0097.4,+0049.0,+100.0
107.724285,+420.000,+417.352,+066.2,+0097.4,+0049.0,+100.0
108.864158,+420.000,+417.229,+069.5,+0097.4,+0049.0,+100.0
109.924785,+420.000,+417.070,+074.1,+0097.4,+0049.0,+100.0
111.007220,+420.000,+416.896,+078.5,+0097.4,+0049.0,+100.0
112.094735,+420.000,+416.741,+081.3,+0097.4,+0049.0,+100.0
113.164839,+420.000,+416.630,+083.5,+0097.4,+0049.0,+100.0
114.235098,+420.000,+416.559,+084.5,+0097.4,+0049.0,+100.0
115.326520,+420.000,+416.551,+083.6,+0097.4,+0049.0,+100.0
116.406023,+420.000,+416.588,+082.2,+0097.4,+0049.0,+100.0
117.486343,+420.000,+416.680,+078.8,+0097.4,+0049.0,+100.0
118.565956,+420.000,+416.815,+075.6,+0097.4,+0049.0,+100.0
119.636621,+420.000,+416.934,+072.7,+0097.4,+0049.0,+100.0
120.711779,+420.000,+417.055,+069.7,+0097.4,+0049.0,+100.0
121.827976,+420.000,+417.162,+067.9,+0097.4,+0049.0,+100.0
122.927155,+420.000,+417.196,+068.1,+0097.4,+0049.0,+100.0
123.987436,+420.000,+417.189,+068.6,+0097.4,+0049.0,+100.0
125.059576,+420.000,+417.150,+070.5,+0097.4,+0049.0,+100.0
126.142205,+420.000,+417.061,+072.8,+0097.4,+0049.0,+100.0
127.217484,+420.000,+416.984,+074.7,+0097.4,+0049.0,+100.0
128.317938,+420.000,+416.895,+076.8,+0097.4,+0049.0,+100.0
129.430261,+420.000,+416.817,+078.7,+0097.4,+0049.0,+100.0
130.528667,+420.000,+416.747,+080.1,+0097.4,+0049.0,+100.0
131.608424,+420.000,+416.717,+079.8,+0097.4,+0049.0,+100.0
132.688881,+420.000,+416.737,+079.1,+0097.4,+0049.0,+100.0
133.788827,+420.000,+416.770,+077.7,+0097.4,+0049.0,+100.0
134.909717,+420.000,+416.820,+076.3,+0097.4,+0049.0,+100.0
135.989644,+420.000,+416.887,+074.7,+0097.4,+0049.0,+100.0
137.059788,+420.000,+416.947,+073.3,+0097.4,+0049.0,+100.0
138.171103,+420.000,+417.002,+072.4,+0097.4,+0049.0,+100.0
139.289946,+420.000,+417.013,+072.6,+0097.4,+0049.0,+100.0
140.360453,+420.000,+417.026,+072.1,+0097.4,+0049.0,+100.0
141.430593,+420.000,+417.030,+072.8,+0097.4,+0049.0,+100.0
142.510857,+420.000,+416.985,+074.0,+0097.4,+0049.0,+100.0
143.601017,+420.000,+416.957,+074.4,+0097.4,+0049.0,+100.0
144.681725,+420.000,+416.931,+023.6,+0097.4,+0049.0,+100.0
145.781077,+420.000,+416.925,+023.7,+0097.4,+0049.0,+100.0
146.902024,+420.000,+416.874,+024.5,+0097.4,+0049.0,+100.0
148.012710,+420.000,+416.708,+026.3,+0097.4,+0049.0,+100.0
149.132430,+420.000,+416.395,+029.6,+0097.4,+0049.0,+100.0
150.212361,+420.000,+415.989,+033.4,+0097.4,+0049.0,+100.0
151.293000,+420.000,+415.496,+037.0,+0097.4,+0049.0,+100.0
152.373248,+420.000,+414.946,+041.7,+0097.4,+0049.0,+100.0
153.462611,+420.000,+414.333,+046.4,+0097.4,+0049.0,+100.0
154.533255,+420.000,+413.743,+050.8,+0097.4,+0049.0,+100.0
155.603865,+420.000,+413.220,+054.8,+0097.4,+0049.0,+100.0
156.673227,+420.000,+412.681,+058.6,+0097.4,+0049.0,+100.0
157.777795,+420.000,+412.182,+062.4,+0097.4,+0049.0,+100.0
158.903535,+420.000,+411.727,+065.5,+0097.4,+0049.0,+100.0
