Time(s),SetTemp(K),Temp(K),HeatPower,P,I,D
92.359701,+380.000,+374.791,+060.0,+0046.1,+0036.2,+100.0
93.440207,+380.000,+374.786,+060.1,+0046.1,+0036.2,+100.0
94.510435,+380.000,+374.782,+060.2,+0046.1,+0036.2,+100.0
95.580258,+380.000,+374.770,+060.3,+0046.1,+0036.2,+100.0
96.660752,+380.000,+374.766,+060.3,+0046.1,+0036.2,+100.0
97.755563,+380.000,+374.753,+060.5,+0046.1,+0036.2,+100.0
98.840551,+380.000,+374.744,+060.7,+0046.1,+0036.2,+100.0
99.911649,+380.000,+374.718,+061.1,+0046.1,+0036.2,+100.0
100.971060,+380.000,+374.689,+061.4,+0046.1,+0036.2,+100.0
102.066190,+382.000,+374.674,+084.4,+0046.1,+0036.2,+100.0
103.202001,+380.000,+374.655,+092.4,+0046.1,+0036.2,+100.0
104.302275,+380.000,+374.728,+089.5,+0046.1,+0036.2,+100.0
105.372670,+380.000,+374.937,+084.5,+0046.1,+0036.2,+100.0
106.452780,+380.000,+375.234,+078.3,+0046.1,+0036.2,+100.0
107.542343,+380.000,+375.646,+069.7,+0046.1,+0036.2,+100.0
108.653085,+380.000,+376.093,+062.6,+0046.1,+0036.2,+100.0
109.733131,+380.000,+376.507,+056.2,+0046.1,+0036.2,+100.0
110.813603,+380.000,+376.839,+051.4,+0046.1,+0036.2,+100.0
111.874013,+380.000,+377.055,+049.1,+0046.1,+0036.2,+100.0
112.953574,+380.000,+377.163,+048.2,+0046.1,+0036.2,+100.0
114.034452,+380.000,+377.192,+048.5,+0046.1,+0036.2,+100.0
115.134330,+380.000,+377.155,+050.1,+0046.1,+0036.2,+100.0
116.244502,+380.000,+377.044,+052.6,+0046.1,+0036.2,+100.0
117.334401,+380.000,+376.885,+055.9,+0046.1,+0036.2,+100.0
118.454804,+380.000,+376.710,+058.9,+0046.1,+0036.2,+100.0
119.545279,+380.000,+376.519,+062.2,+0046.1,+0036.2,+100.0
120.615290,+380.000,+376.344,+065.1,+0046.1,+0036.2,+100.0
121.685626,+380.000,+376.191,+067.2,+0046.1,+0036.2,+100.0
122.755359,+380.000,+376.101,+068.3,+0046.1,+0036.2,+100.0
123.836234,+380.000,+376.040,+069.0,+0046.1,+0036.2,+100.0
124.916373,+380.000,+376.006,+069.2,+0046.1,+0036.2,+100.0
125.976007,+380.000,+376.011,+068.6,+0046.1,+0036.2,+100.0
127.046619,+380.000,+376.040,+068.0,+0046.1,+0036.2,+100.0
128.156527,+380.000,+376.108,+066.5,+0046.1,+0036.2,+100.0
129.256534,+380.000,+376.166,+065.3,+0046.1,+0036.2,+100.0
130.347292,+380.000,+376.255,+063.6,+0046.1,+0036.2,+100.0
131.417574,+380.000,+376.345,+062.4,+0046.1,+0036.2,+100.0
132.497966,+380.000,+376.397,+061.7,+0046.1,+0036.2,+100.0
133.578079,+380.000,+376.456,+060.6,+0046.1,+0036.2,+100.0
134.658147,+380.000,+376.491,+060.2,+0046.1,+0036.2,+100.0
135.728196,+380.000,+376.521,+059.8,+0046.1,+0036.2,+100.0
136.808544,+380.000,+376.524,+060.3,+0046.1,+0036.2,+100.0
137.885917,+380.000,+376.489,+061.1,+0046.1,+0036.2,+100.0
138.968952,+380.000,+376.457,+061.6,+0046.1,+0036.2,+100.0
140.048960,+380.000,+376.410,+062.5,+0046.1,+0036.2,+100.0
141.159145,+380.000,+376.374,+063.1,+0046.1,+0036.2,+100.0
142.260017,+380.000,+376.329,+064.0,+0046.1,+0036.2,+100.0
143.348897,+380.000,+376.295,+064.3,+0046.1,+0036.2,+100.0
144.430124,+380.000,+376.286,+064.2,+0046.1,+0036.2,+100.0
145.500213,+380.000,+376.269,+064.7,+0046.1,+0036.2,+100.0
146.560580,+380.000,+376.268,+064.2,+0046.1,+0036.2,+100.0
147.650799,+380.000,+376.289,+064.1,+0046.1,+0036.2,+100.0
148.770478,+382.000,+376.302,+098.2,+0046.1,+0036.2,+100.0
149.861173,+382.000,+376.315,+098.0,+0046.1,+0036.2,+100.0
150.931264,+382.000,+376.381,+095.6,+0046.1,+0036.2,+100.0
152.001195,+382.000,+376.609,+089.8,+0046.1,+0036.2,+100.0
153.081923,+382.000,+376.978,+082.1,+0046.1,+0036.2,+100.0
154.221696,+382.000,+377.436,+073.6,+0046.1,+0036.2,+100.0
155.302271,+382.000,+377.936,+064.7,+0046.1,+0036.2,+100.0
156.371691,+382.000,+378.417,+056.9,+0046.1,+0036.2,+100.0
157.462474,+382.000,+378.807,+051.6,+0046.1,+0036.2,+100.0
158.574035,+382.000,+379.062,+048.6,+0046.1,+0036.2,+100.0
159.643101,+382.000,+379.186,+047.6,+0046.1,+0036.2,+100.0
160.713203,+382.000,+379.244,+047.4,+0046.1,+0036.2,+100.0
161.782643,+380.000,+379.182,+023.1,+0046.1,+0036.2,+100.0
162.863501,+380.000,+379.056,+027.7,+0046.1,+0036.2,+100.0
163.955020,+380.000,+378.833,+034.6,+0046.1,+0036.2,+100.0
